id,PIA / SORN,System Name,Url,PII,Purpose,Retention,Sharing / Routine Uses,SORN ID
62,SORN,FedBizOpps (FBO).,https://www.federalregister.gov/documents/2008/04/25/E8-8899/privacy-act-of-1974-notice-of-updated-systems-of-records,"The system maintains an inventory of Federal solicitations and related documents, and vendor contact information. System information includes: 
a. Organizational, contact, and access control information on Federal contracting officials authorized to access and use the FedBizOpps system services for the management, administration, and posting of Federal solicitation information and related documents. 
b. Contact information in the form of an e-mail address, provided voluntarily by vendors and other individuals who wish to use FedBizOpps to be kept informed of Federal procurements and/or specific solicitations of interest. Vendors also may choose to be included on the Interested Vendors Listing (IVL) to further eCommerce opportunities. A vendor may provide any or all of the data in the Interested Vendor Listing, which consists of Company Name, Address, Phone Number(s), E-mail address(es), Name of Point of Contact, and Business Type.","To establish and maintain a system for posting, finding, and retrieving Federal solicitation information for procurements valued over $25,000; and to disseminate Federal solicitations to interested public individuals and businesses.","Disposition of records is according to the National Archives and Records Administration (NARA) guidelines, as set forth in the GSA Records Maintenance and Disposition System handbooks OAD P 1820.2A and CIO P 1820.1, and authorized GSA records schedules.",,
63,SORN,Federal Acquisition Institute (FAI) Online University.,https://www.federalregister.gov/documents/2008/04/25/E8-8929/privacy-act-of-1974-notice-of-updated-systems-of-records,"The system maintains a record of an individual and his/her course progress while attending online courses. Required information consists of name and e-mail. Additional information is voluntarily provided and may include: a. Contact data (home or business address including city, state, zip code, and country; and home or business telephone and fax number). b. Work-related information, including affiliated organization, business telephone, business fax number, and manager's e-mail. c. Training records, including course type selection, course progress, and course start/completion dates.","To maintain a system for providing acquisition and procurement training in order to promote the development of a professional Federal acquisition workforce, ensure availability of exceptional training, and improve Federal acquisition workforce management.","Disposition of records is according to the National Archives and Records Administration (NARA) guidelines, as set forth in the GSA Records Maintenance and Disposition System handbooks OAD P 1820.2A and CIO P 1820.1, and authorized GSA records schedules.",,
64,SORN,USA.gov,https://www.federalregister.gov/documents/2016/07/18/2016-16868/privacy-act-of-1974-notice-of-an-updated-system-of-records,"Records may include, but are not limited to: (1) Biographical data such as name, address, email, phone number, birth date, and basic demographic information such as whether or not the individual is married, a veteran, a small business owner, a parent or a student; (2) information stored by third-party applications that have been authorized by the user to access their account using one or more of USA.gov's programmatic interfaces, such as notifications, tasks, or events; (3) a history of third-party applications interactions with a user's account so the user can monitor how their account is being accessed by third-parties. Use of the system, and contribution of personal information, is completely voluntary.","To enable users to control how government interacts with them and their personal information, and to aid and assist users in interacting with government.",System records are retained and disposed of according to GSA records maintenance and disposition schedules and the requirements of the National Archives and Records Administration. Users may delete their own information from the system at any time.,"Users interacting with third-party applications, such as those developed by government agencies, may be asked to authorize the third-party application to access their system resources, such as their personal profile information. If a user authorizes use of his or her information, the third-party application will be given programmatic access to the user's account resources. All interactions with a user's account, such as reading personal profile information, are logged and are auditable by the user. Users can revoke a third-party application's authorization to access their account resources at any time. System information may be accessed by system managers, technical support and designated analysts in the course of their official duties. Information from this system also may be disclosed as a routine use:
a. In any legal proceeding, where pertinent, to which GSA, a GSA employee, or the United States is a party before a court or administrative body.
b. To a Federal, State, local, or foreign agency responsible for investigating, prosecuting, enforcing, or carrying out a statute, rule, regulation, or order when GSA becomes aware of a violation or potential violation of civil or criminal law or regulation.
c. To a Member of Congress or his or her staff on behalf of, and at the request of, the individual who is the subject of the record.
d. To the Office of Personnel Management (OPM), the Office of Management and Budget (OMB), and the Government Accountability Office (GAO) in accordance with their responsibilities for evaluating Federal programs.
e. To an expert, consultant, or contractor of GSA in the performance of a Federal duty to which the information is relevant.
f. To the National Archives and Records Administration (NARA) for records management purposes.
g. To a Federal agency in connection with the hiring or retention of an employee; the issuance of a security clearance; the reporting of an investigation; the letting of a contract; or the issuance of a grant, license, or other benefit to the extent that the information is relevant and necessary to a decision.
h. To appropriate agencies, entities, and persons when (1) the Agency suspects or has confirmed that the security or confidentiality of information in the system of records has been compromised; (2) The Agency has determined that as a result of the suspected or confirmed compromise there is a risk of harm to economic or property interests, identity theft or fraud, or harm to the security or integrity of this system or other systems or programs (whether maintained by GSA or another agency or entity) that rely upon the compromised information; and (3) the disclosure made to such agencies, entities, and persons is reasonably necessary to assist in connection with GSA's efforts to respond to the suspected or confirmed compromise and prevent, minimize, or remedy such harm.",GSA/OCSIT-1
65,SORN,Records of Defunct Agencies.,https://www.federalregister.gov/documents/2008/04/25/E8-8904/privacy-act-of-1974-notice-of-updated-systems-of-records%20%20,"Payroll and financial records, including but not limited to, time and attendance cards, payment vouchers, employee health benefit records, requests for deductions, tax forms, including W-2 forms, overtime requests, leave data, retirement records, and vendor register and payment tapes.","To notify the public of the routine use and storage of payroll, personnel and financial records stored by GSA for defunct agencies that are sensitive in nature.","The Division Director of the Agency Liaison Division and the National Payroll Center disposes of the records as scheduled in the handbook, GSA Records Maintenance and Disposition System (OAD P 1820.2).",,
66,SORN,Office of General Counsel Case Tracking and eDiscovery System,https://www.federalregister.gov/documents/2017/10/02/2017-20972/privacy-act-of-1974-system-of-records,"The system contains information needed for administering and properly managing and resolving the cases in the Office of General Counsel and responding to FOIA requests. Records in this system pertain to a broad variety of administrative matters, claims and litigation under the jurisdiction of the Office of General Counsel including, but not limited to, torts, contract disputes, and employment matters. Records may include but are not limited to: Name, social security number, home address, home phone number, email address, birth date, financial information, medical records, or employment records.","This system will track and store electronic information, including imaged and paper documents, to allow GSA to represent itself and its components in court cases and administrative proceedings and respond to FOIA requests. The system will provide for the collection of information to track and manage administrative matters, claims and litigation cases in the Office of General Counsel and for searches pursuant to FOIA requests processed by the Office of Administrative Services.",System records are retained and disposed of according to GSA records maintenance and disposition schedules and the requirements of the National Archives and Records Administration.,,GSA/OGC-1
67,SORN,eLease.,https://www.federalregister.gov/documents/2008/04/25/E8-8934/privacy-act-of-1974-notice-of-updated-systems-of-records,"The system maintains information required throughout the lifecycle of a PBS building lease including information about leases, offerors, and lessors. In addition to business contact and identification information (address, telephone number, and Taxpayer Identification Number (TIN)), the system includes personal information on individuals who use personal contact and identification information (home address, telephone, e-mail, and fax numbers, and Social Security Number) for business purposes as sole proprietors.","To establish and maintain a system for operating, controlling, and managing the Federal property leasing program; tracking leasing projects and workflow activities; and managing associated documents.","Disposition of records will be according to the National Archives and Records Administration (NARA) guidelines, set forth in the GSA Records Maintenance and Disposition System (OAD P 1820.2A) handbook.",,
68,SORN,Electronic Acquisition System (EAS).,https://www.federalregister.gov/documents/2008/04/25/E8-8903/privacy-act-of-1974-notice-of-updated-systems-of-records,"The system maintains information required throughout the lifecycle of a PBS contract action including information about contracts, proposals and bids, and vendors. The Central Contractor Registry, a federal government computer system maintained by the Department of Defense, is the sole source for vendor information in EAS. All information received from CCR is originally submitted by the vendor to CCR. In addition to business contact and identification information (address, telephone number, and Taxpayer Identification Number (TIN)), the system includes personal information on individuals who use personal contact and identification information (home address, telephone, e-mail, and fax numbers, and Social Security Number) for business purposes as sole proprietors.","To provide and maintain a system supporting PBS acquisition contract preparation, workflow activities, tracking, and reporting. The system ensures that the PBS staff prepares, assembles, and maintains information necessary for compliance with FAR and GSAM contracting requirements.","Disposition of records will be according to the National Archives and Records Administration (NARA) guidelines, set forth in the GSA Records Maintenance and Disposition System (OAD P 1820.2A) handbook.",,
69,SORN,GSA/PBS-7 (The Museum System - TMS),https://www.federalregister.gov/documents/2010/05/20/2010-12039/privacy-act-of-1974-notice-of-new-system-of-records,"The system contains information needed for managing the Art in Architecture and Fine Arts programs, which includes access to information on artists represented in the fine arts collection and artists in the National Registry. Records may include but are not limited to: (1) biographical data such as name, birth date, and educational level; and (2) contact information such as telephone number, street address and email address.","To establish and maintain an electronic system to manage and track all details pertaining to the full life cycle of Art in Architecture projects and manage the National Artist Registry in support of the Art in Architecture program. The system will also support the PBS Fine Arts program to safeguard the fine arts collection against waste, loss and unauthorized use or misappropriation.",System records are retained and disposed of according to GSA records maintenance and disposition schedules and the requirements of the National Archives and Records Administration.,,
70,SORN,GSA/PBS- 8 (Electronic Document Management System - EDMS),https://www.federalregister.gov/documents/2010/05/26/2010-12683/privacy-act-of-1974-notice-of-new-system-of-records,"The system contains information related to unsolicited resumes from the public, suitability adjudication letters, training and warrant documents for GSA PBS employees, and other administrative employee documents such as telecommute agreements.",To establish and maintain an electronic system to serve as a repository for GSA's PBS documents to reduce paper storage and provide reliable and secure access to documents where and when they are needed.,System records are retained and disposed of according to GSA records maintenance and disposition schedules and the requirements of the National Archives and Records Administration.,,
71,SORN,Disbursement and Accounts Payable Files.,https://www.federalregister.gov/documents/2008/04/25/E8-8932/privacy-act-of-1974-notice-of-updated-systems-of-records,"The system provides for reporting each account's status. Records may include but are not limited to name, address, telephone number, vendor identification number, banking information and Social Security number.","To assemble in one system disbursement and accounts payable records to GSA employees, contractors and other experts and consultants procured by contract or by appointment.","Disposition of records is in accordance with the Handbook, GSA Records Maintenance and Disposition System (CIO P 1820.1).",,
72,SORN,Travel System,https://www.federalregister.gov/documents/2009/05/28/E9-12372/privacy-act-of-1974-revised-privacy-act-system-of-records,"The system provides control over the expenditure of funds for travel, relocation, and related expenses. Therefore, provisions are made to authorize travel and relocation, provide and account for advances, and to pay for travel and relocation costs. The system contains records that may include, but are not limited to, name, Social Security Number, date of birth, gender, passport number, redress number, known traveler number, residence address, dependentsâ names and ages, duty stations, itinerary and credit data in the form of credit scores (examples of credit scores are FICO, an acronym for Fair Isaac Corporation, a Beacon score, etc.) or commercial and agency investigative reports showing debtorsâ assets, liabilities, income, expenses, bankruptcy petitions, history of wage garnishments, repossessed property, tax liens, legal judgments on debts owed, and financial delinquencies.",To assemble in one system information supporting the day-to-day operating needs associated with managing the GSA travel and relocation programs. The system includes an automated information system and supporting documents.,,,
73,SORN,Employee Credit Reports.,https://www.federalregister.gov/documents/2008/04/25/E8-8928/privacy-act-of-1974-notice-of-updated-systems-of-records,"Information that may be stored includes but is not limited to, name and address, age, number of dependents, name of employer, nature of business, position held/time held, full or part-time employment, net worth and what it consists of, annual earned income, other income, reputation, credit record, financial records, and personal history. The records are used in GSA to investigate employees who default on employment-related contracts.","To assemble and maintain information on individuals who are indebted to GSA and other Federal entities for the purpose of effecting enforced collections from the debtors. The information contained in the records is maintained for the purpose of taking action to facilitate collection and resolution of debts using various methods, including, but not limited to, requesting repayment of debt by telephone or in writing, pursuing offset, administrative wage garnishment, centralized salary offset, referral to collection agencies or litigation, and using other collection or resolution methods authorized or required by law. The information is also maintained for the purpose of providing collection information about the debt to other Federal entities collecting the debt, and providing statistical information on debt collection operations.",The records are disposed of as scheduled in the handbook GSA Records Maintenance and Disposition System (CIO P 1820.1).,,
74,SORN,Credit Data on Individual Debtors.,https://www.federalregister.gov/documents/2008/04/25/E8-8925/privacy-act-of-1974-notice-of-updated-systems-of-records,"The records may contain information from commercial and agency investigative reports showing debtors' assets, liabilities, income, and expenses; identifying information, such as names and taxpayer identification numbers (TINs) (i.e., Social Security Numbers or employer identification numbers); debtor contact information, such as work and home address, and work and home telephone numbers; and name of employer and employer address. The records for claims against nongovernmental individuals (i.e., claims arising from vehicle accidents) may contain information on privately owned vehicles (POVs), including, but not limited to: (a) The owner, year, make, model, tag number and State of the vehicle; and (b) the driver's or owner's insurance company information, including name, address, telephone number and policy number. Debts include unpaid taxes, loans, assessments, fines, fees, penalties, overpayments, advances, extensions of credit from sales of goods or services, third-party claims, and other amounts of money or property owed to, or collected by, GSA, any other Federal entity or a State, including past-due support that is being enforced by a State. The records also may contain information about: (a) The debt, such as the original amount of the debt, the debt account number, the date of debt origination, the amount of delinquency or default, date of delinquency or default, the basis for the debt, the amounts accrued for interest, penalties, and administrative costs; and the payments on the account; (b) actions taken to collect or resolve the debt, such as demand letters or invoices sent, documents or information required for referral of accounts to collection agencies, to other Federal entities, or for litigation, and notes taken regarding telephone or other communications related to the collection or resolution of the debt; and (c) the referring or collecting governmental entity that is collecting or is owed the debt, such as the name, telephone number, and address of the governmental entity contact.",,Records for files submitted to the Financial Management Service for cross servicing per the Debt Collection Act of 1996 are maintained on site for the time period at FMS (up to 10 years). Records for closed files are sent to the National Archives and Records Administration and are retained for 6 years and 3 months.,,
75,SORN,Payroll Accounting and Reporting (PAR) System.,https://www.federalregister.gov/documents/2008/04/25/E8-8920/privacy-act-of-1974-notice-of-updated-systems-of-records,"PAR provides complete functionality for an employee's entire service life from initial hire through final payment and submission of retirement records to the Office of Personnel Management (OPM). The system holds payroll records, and includes information received by operating officials as well as personnel and finance officials administering their program areas, including information regarding nonsupport of dependent children. The system also contains data needed to perform detailed accounting distributions, provide for tasks such as mailing checks and bonds, and preparing and mailing tax returns and reports. The record system may contain:
a. Employee's name, Social Security Number, date of birth, sex, work schedule, and type of appointment.
b. Service computation date for assigning leave, occupational series, position, grade, step, salary, award amounts, and accounting distribution.
c. Time, attendance, and leave; Federal, State, and local tax; allotments; savings bonds; and other pay allowances and deductions.
d. Tables of data for editing, reporting, and processing personnel and pay actions, which include nature-of-action code, organization table, and salary table.
e. Information regarding court-ordered payments to support dependent children, including amounts in arrears.","To maintain automated information system to support the day-to-day operating needs of the payroll program. The system can provide payroll statistics for all types of Government organizations, and allows many uses for each data element entered. The system has a number of outputs: For the payroll office, outputs include comprehensive payroll reports; accounting distribution of costs; leave data summary reports; each employee's statement of earnings, deductions, and leave every payday; State, city, and local unemployment compensation reports; Federal, State, and local tax reports; Forms W-2, Wage and Tax Statement; and reports of withholding and contributions. 
For the Office of Human Resources Services, outputs include data for reports of Federal civilian employment. The system also provides data to GSA staff and administrative offices to use for management purposes.","The Heartland Finance Center disposes of the records by shredding or burning, as scheduled in the handbook GSA Records Maintenance and Disposition System (CIO P 1820.1).",,
76,SORN,Purchase Card Program.,https://www.federalregister.gov/documents/2008/04/25/E8-8910/privacy-act-of-1974-notice-of-updated-systems-of-records,"The system provides control over expenditure of funds through the use of Federal Government purchase cards. System records include: 
a. Personal information on charge card users, including names, home or business telephone numbers and addresses, Social Security Numbers, date of birth, employment information, or commercial and agency investigative reports showing debtors' asset, liabilities, income, expenses, bankruptcy petitions, history of wage garnishments, repossessed property, tax liens, legal judgments on debts owed, and financial delinquencies; and 
b. Account processing and management information, including charge card transactions, contractor monthly reports showing charges to individual account numbers, account balances, and other data needed to authorize, account for, and pay authorized purchase card expenses.","To establish and maintain a system for operating, controlling, and managing the purchase card program involving commercial purchases by authorized Government employees.","Disposition of records is according to the National Archives and Records Administration (NARA) guidelines, as set forth in the handbook, GSA Records Maintenance and Disposition System (CIO P 1820.1), and authorized GSA records schedules.",,
77,SORN,ImageNow.,https://www.federalregister.gov/documents/2009/08/10/E9-19102/privacy-act-of-1974-notice-of-new-system-of-records,,"The purpose of the system is to capture electronic images of financial documents, and store, retrieve, and process these images. It will maintain these images in order to support the day-to-day official operating needs of GSA's financial and payroll operations.",System records are retained and disposed of according to GSA records maintenance and disposition schedules and the requirements of the National Archives and Records Administration.,,
78,SORN,Disbursement and Accounts Payable Files.,https://www.federalregister.gov/documents/2006/08/21/06-7003/privacy-act-of-1974-notice-of-updated-systems-of-records,"The system provides for reporting each account's status. Records may include but are not limited to name, address, telephone number, vendor identification number, and Social Security number.","To assemble in one system disbursement and accounts payable records to GSA employees, and on experts and consultants procured by contract or by appointment.","Disposition of records is in accordance with the Handbook, GSA Records Maintenance and Disposition System (OAD P 1820.2).",,GSA/PPFM-1
79,SORN,Transportation Benefits Records.,https://www.federalregister.gov/documents/2011/09/14/2011-23466/privacy-act-of-1974-notice-of-updated-systems-of-records,"Record categories may include name, home address, Social Security Number, work organization and location, work zip code, work phone number, service computation date, mode of transportation, and commuting costs.",To establish and maintain systems for providing transportation fringe benefits to employees who use mass transportation to commute to and from work.,Applications will be maintained for as long as the applicant is an eligible participant in the subsidy program. System records are retained and disposed of according to GSA records maintenance and disposition schedules and the requirements of the National Archives and Records Administration (NARA).,,
80,SORN,Login.gov,https://www.federalregister.gov/documents/2017/08/10/2017-16852/privacy-act-of-1974-system-of-records,,,,,GSA/TTS-1
81,SORN,Travel Charge Card Program.,https://www.federalregister.gov/documents/2013/04/03/2013-07669/privacy-act-of-1974-notice-of-revised-system-of-records,"Records include name, home address, Social Security Number, date of birth, employment information, telephone numbers, citizenship/residency, information needed for identification verification, travel authorizations and vouchers, charge card applications, charge card receipts, terms and conditions for use of charge cards, and monthly reports from contractor(s) showing charges to individual account numbers, balances, and other types of account analyses.","To assemble in one system information to provide government agencies with: (1) Information on Federal employees, contractors, and other individuals who apply for and/or use Government-assigned travel charge cards, including the requirement for banks to collect certain information in compliance with the OFAC regulations; (2) Necessary information on the commercial travel and transportation payment and expense control system, which provides travelers charge cards and the agency an account number for official travel and related travel expenses on a worldwide basis; (3) attendant operational and control support; and (4) management information reports for expense control purposes.","Records are kept for 3 years and then destroyed, as required by the General Records Retention Schedules issued by the National Archives and Records Administration (NARA).",,
82,SORN,Contracted Travel Services Program.,https://www.federalregister.gov/documents/2009/06/03/E9-12951/privacy-act-of-1974-notice-of-updated-systems-of-records,"System records may include a traveler's profile containing: Full name of individual which matches the name on the form of ID used for travel; Social Security Number; employee identification number; home and office telephones; home address; home and office e-mail addresses; emergency contact name and telephone number; agency name, address, and telephone number; air travel preference; rental car identification number and car preference; hotel preference; current passport and/or visa number(s); credit card numbers and related information; bank account information needed for electronic funds transfer; frequent traveler account information (e.g., frequent flyer account numbers); date of birth; gender; redress number (number DHA assigns to passenger to promote resolution with previous watch list alerts); known traveler number (passenger number DHS utilizes to facilitate passenger clearance); trip information (e.g., destinations, reservation information); travel authorization information; travel claim information; monthly reports from travel agent(s) showing charges to individuals, balances, and other types of account analyses; and other official travel related information.","To establish a comprehensive beginning-to-end travel services system containing information to enable travel service providers under contract to the Federal Government to authorize, issue, and account for travel and travel reimbursements provided to individuals on official Federal Government business.",Records kept by a Federal agency are maintained in accordance with the General Records Retention Schedules issued by the National Archives and Records Administration (NARA) or an agency and NARA approved records disposition schedule.,,
83,SORN,GSA SmartPay Purchase Charge Card Program.,https://www.federalregister.gov/documents/2008/04/25/E8-8883/privacy-act-of-1974-notice-of-updated-systems-of-records,,"To establish and maintain a system for operating, controlling, and managing a purchase charge card program involving commercial purchases by authorized Federal Government employees and contractors.","Disposition of records is according to the National Archives and Records Administration (NARA) guidelines, as set forth in the handbook, GSA Records Maintenance and Disposition System (OAD P 1820.2A and CIO P 1820.1), authorized GSA records schedules, and by individual agencies.",,
84,SORN,HSPD-12 USAccess.,https://www.federalregister.gov/documents/2015/10/23/2015-26940/privacy-act-of-1974-notice-of-an-updated-system-of-records,"Enrollment records maintained in the PIV IDMS on individuals applying for the PIV program and a PIV credential through the GSA HSPD-12 managed service include the following data fields: Full name; Social Security Number; Applicant ID number, date of birth; current address; digital color photograph; fingerprints; biometric template (two fingerprints); organization/office of assignment; employee affiliation; work email address; work telephone number(s); office address; copies of identity source documents; employee status; military status; foreign national status; federal emergency response official status; law enforcement official status; results of background check; Government agency code; and PIV card issuance location. Records in the PIV IDMS needed for credential management for enrolled individuals in the PIV program include: PIV card serial number; digital certificate(s) serial number; PIV card issuance and expiration dates; PIV card PIN; Cardholder Unique Identifier (CHUID); and card management keys. Agencies may also choose to collect the following data at PIV enrollment which would also be maintained in the PIV IDMS: Physical characteristics (e.g., height, weight, and eye and hair color). Individuals enrolled in the PIV managed service will be issued a PIV card. The PIV card contains the following mandatory visual personally identifiable information: Name, photograph, employee affiliation, organizational affiliation, PIV card expiration date, agency card serial number, and color-coding for employee affiliation. Agencies may choose to have the following optional personally identifiable information printed on the card: Cardholder physical characteristics (height, weight, and eye and hair color). The card also contains an integrated circuit chip which is encoded with the following mandatory data elements which comprise the standard data model for PIV logical credentials: PIV card PIN, cardholder unique identifier (CHUID), PIV authentication digital certificate, and two fingerprint biometric templates. The PIV data model may be optionally extended by agencies to include the following logical credentials: Digital certificate for digital signature, digital certificate for key management, card authentication keys, and card management system keys. All PIV logical credentials can only be read by machine.",,Disposition of records will be according to NARA disposition authority N1-269-06-1 (pending).,"In addition to those disclosures generally permitted under 5 U.S.C. Section 552a(b) of the Privacy Act, all or a portion of the records or information contained in this system may be disclosed outside GSA as a routine use pursuant to 5 U.S.C. 552a(b)(3) as follows:
a. To the Department of Justice (DOJ) when: (1) The agency or any component thereof; or (2) any employee of the agency in his or her official capacity; (3) any employee of the agency in his or her individual capacity where agency or the Department of Justice has agreed to represent the employee; or (4) the United States Government is a party to litigation or has an interest in such litigation, and by careful review, the agency determines that the records are both relevant and necessary to the litigation and the use of such records by DOJ and is therefore deemed by the agency to be for a purpose compatible with the purpose for which the agency collected the records.
b. To a court or adjudicative body in a proceeding when: (1) The agency or any component thereof; (2) any employee of the agency in his or her official capacity; (3) any employee of the agency in his or her individual capacity where the agency or the Department of Justice has agreed to represent the employee; or (4) the United States Government is a party to litigation or has an interest in such litigation, and by careful review, the agency determines that the records are both relevant and necessary to the litigation and the use of such records and is therefore deemed by the agency to be for a purpose that is compatible with the purpose for which the agency collected the records.
c. Except as noted on Forms SF 85, SF 85-P, and SF 86, when a record on its face, or in conjunction with other records, indicates a violation or potential violation of law, whether civil, criminal, or regulatory in nature, and whether arising by general statute or particular program statute, or by regulation, rule, or order issued pursuant thereto, disclosure may be made to the appropriate public authority, whether Federal, foreign, State, local, or tribal, or otherwise, responsible for enforcing, investigating or prosecuting such violation or charged with enforcing or implementing the statute, or rule, regulation, or order issued pursuant thereto, if the information disclosed is relevant to any enforcement, regulatory, investigative or prosecutorial responsibility of the receiving entity.
d. To a Member of Congress or to a Congressional staff member in response to an inquiry of the Congressional office made at the written request of the constituent about whom the record is maintained.
e. To the National Archives and Records Administration (NARA) or to the General Services Administration for records management inspections conducted under 44 U.S.C. 2904 and 2906.
f. To agency contractors, grantees, or volunteers who have been engaged to assist the agency in the performance of a contract, service, grant, cooperative agreement, or other activity related to this system of records and who need to have access to the records in order to perform their activity. Recipients shall be required to comply with the requirements of the Privacy Act of 1974, as amended, 5 U.S.C. 552a, the Federal Information Security Management Act (Pub. L. 107-296), and associated OMB policies, standards and guidance from the National Institute of Standards and Technology, and the General Services Administration.
g. To a Federal agency, State, local, foreign, or tribal or other public authority, on request, in connection with the hiring or retention of an employee, the issuance or retention of a security clearance, the letting of a contract, or the issuance or retention of a license, grant, or other benefit, to the extent that the information is relevant and necessary to the requesting agency's decision.
h. To the Office of Management and Budget (OMB) when necessary to the review of private relief legislation pursuant to OMB Circular No. A-19.
i. To a Federal, State, or local agency, or other appropriate entities or individuals, or through established liaison channels to selected foreign governments, in order to enable an intelligence agency to carry out its responsibilities under the National Security Act of 1947, as amended; the CIA Act of 1949, as amended; Executive Order 12333 or any successor order; and applicable national security directives, or classified implementing procedures approved by the Attorney General and promulgated pursuant to such statutes, orders, or Directives.
j. To designated agency personnel for controlled access to specific records for the purposes of performing authorized audit or authorized oversight and administrative functions. All access is controlled systematically through authentication using PIV credentials based on access and authorization rules for specific audit and administrative functions.
k. To the Office of Personnel Management (OPM), the Office of Management and Budget (OMB), the Government Accountability Office (GAO), or other Federal agency in accordance with the agency's responsibility for evaluation of Federal personnel management.
l. To the Federal Bureau of Investigation for the FBI National Criminal History check.
m. To appropriate agencies, entities, and persons when (1) the Agency suspects or has confirmed that the security or confidentiality of information in the system of records has been compromised; (2) the Agency has determined that as a result of the suspected or confirmed compromise there is a risk of harm to economic or property interests, identity theft or fraud, or harm to the security or integrity of this system or other systems or programs (whether maintained by GSA or another agency or entity) that rely upon the compromised information; and (3) the disclosure made to such agencies, entities, and persons is reasonably necessary to assist in connection with GSA's efforts to respond to the suspected or confirmed compromise and prevent, minimize, or remedy such harm.",
85,SORN,System for Award Management (SAM).,https://www.federalregister.gov/documents/2013/02/19/2013-03743/privacy-act-of-1974-notice-of-new-system-of-records,"Since SAM combined several Governmentwide systems, it has multiple functional areas. In the Entity Management functional area, SAM contains records that capture information users voluntarily provide about their entity as part of the process to register to do business with the Federal Government, including the entity legal business name, entity email address, entity telephone number, entity Taxpayer Identification Number (TIN), and entity address. In the case of a sole proprietor, tax laws allow them to use their Social Security Number (SSN) as their TIN if they do not have a separate Employer Identification Number (EIN). The TIN (whether it be an EIN or an SSN) is not publicly available data. In the exclusion portion of the Performance Information functional area, SAM contains records entered by Federal agency suspension and debarment officials, some of which may be records on individuals. Exclusion records on individuals contain certain information that will never be displayed publicly, e.g. street address information, as well as the SSN or TIN. Agencies disclose the SSN of an individual to verify the identity of an individual, only if permitted under the Privacy Act of 1974 and, if appropriate, the Computer Matching and Privacy Protection Act of 1988, as codified in 5 U.S.C. 552(a).","GSA proposes to establish a new system of records subject to the Privacy Act of 1974 (as amended), 5 U.S.C. 552a. The System for Award Management (SAM) consolidates functions that were previously handled by the Central Contractor Registration (CCR) system, Excluded Parties List System (EPLS), and Online Representations and Certifications Application (ORCA). SAM provides the capability to manage information about entities wishing to do business with the Federal Government, and maintain information about those entities to ensure that entities seeking to do business with the Federal Government have not been debarred, suspended, or otherwise excluded from doing business. SAM maintains this Governmentwide system of records to enable Federal agencies to determine who is registered to do business with the Federal Government, and to identify individuals who have been excluded from participating in Federal procurement and non-procurement (financial or non-financial assistance and benefits programs), throughout the Federal Government. In some instances a record may demonstrate that an exclusion applies only to the agency taking the action, and therefore does not have Governmentwide effect. The purpose of these exclusions is to protect the Government from non-responsible contractors and individuals, ensure proper management throughout the Federal government, and protect the integrity of Federal activities.","System records are retained and disposed of according to GSA records maintenance and disposition schedules, the requirements of the Recovery Board, and the National Archives and Records Administration. For the Entity Management functional area, SAM allows users to update and delete their own entity registration records. For the exclusions portion of the Performance Information functional area, electronic records of past exclusions are maintained permanently in the archive list for historical reference. Federal agencies reporting exclusion information in SAM should follow their agency's guidance and policies for disposition of paper records.",,
